1000	249486	249486
1000	251316	251316
2000	994400	994400
3000	2245608	2245608
4000	3949615	3949615
5000	6148077	6148077
6000	9118178	9118178
7000	12244667	12244667
8000	15812311	15812311
9000	20109260	20109260
10000	25146817	25146817
11000	30493098	30493098
12000	35939640	35939640
13000	42228390	42228390
14000	48817389	48817389
15000	56164264	56164264
16000	64256827	64256827
17000	72340441	72340441
