1000	11321	6365
1000	11316	5159
2000	24044	13608
3000	40164	21377
4000	54971	26200
5000	68726	36392
6000	83681	46001
7000	97510	49071
8000	116292	61563
9000	146296	70612
10000	166003	88654
11000	167235	88906
12000	183728	103371
13000	206651	104341
14000	216409	113059
15000	233343	121012
16000	271532	150402
17000	291227	155125
