1000	11184	6819
1000	10841	6712
2000	23877	12755
3000	40466	20547
4000	56223	30310
5000	69181	41353
6000	89027	51312
7000	98779	53420
8000	131447	65684
9000	132818	72003
10000	148808	87703
11000	171835	101910
12000	189292	104882
13000	210095	125998
14000	219634	117095
15000	248386	126782
16000	252808	135777
17000	282409	153372
