4000	34	1472	31519	43679	12160
4000	52	1467	32240	43841	11601
4000	37	1429	33763	38871	5108
4000	41	1480	35965	44672	8707
4000	86	1488	31259	41618	10359
4000	152	1480	33877	40330	6453
4000	35	1471	34494	40016	5522
4000	38	1467	41473	42728	1255
4000	82	1455	35980	45640	9660
4000	28	1465	49081	52102	3021
4000	8	1471	33298	35697	2399
4000	83	1451	29006	41123	12117
4000	29	1454	34741	44151	9410
4000	31	1456	40072	48484	8412
4000	96	1480	34989	44290	9301
4000	92	1450	33818	37762	3944
4000	39	1477	40513	41032	519
4000	135	1455	32109	41436	9327
4000	91	1483	31048	42043	10995
4000	55	1491	28887	45604	16717
4000	87	1479	32826	44712	11886
4000	36	1453	30731	44772	14041
4000	31	1458	33607	50008	16401
4000	46	1444	29804	44648	14844
4000	91	1466	39364	42859	3495
4000	97	1466	32946	49414	16468
4000	29	1447	36156	43776	7620
4000	56	1451	30198	55272	25074
4000	7	1487	39874	51235	11361
4000	148	1446	31175	38646	7471
4000	102	1471	31046	37083	6037	67	1464	34560	44245	9684
5000	69	1890	40072	57852	17780
5000	52	1828	40016	52252	12236
5000	165	1813	40534	53307	12773
5000	137	1854	33630	56029	22399
5000	89	1827	48556	55746	7190
5000	123	1845	44868	67045	22177
5000	122	1845	36664	62766	26102
5000	72	1854	56637	59692	3055
5000	160	1833	58665	60219	1554
5000	83	1833	61756	74986	13230
5000	96	1816	40179	58886	18707
5000	98	1853	43606	56897	13291
5000	109	1852	34147	49517	15370
5000	132	1873	43129	57847	14718
5000	62	1844	50389	69330	18941
5000	60	1820	41407	75412	34005
5000	74	1840	62996	68812	5816
5000	62	1866	45616	57897	12281
5000	85	1820	40091	60580	20489
5000	59	1827	41100	51753	10653
5000	41	1871	53131	57918	4787
5000	94	1817	34360	51340	16980
5000	64	1861	41350	49559	8209
5000	83	1814	39054	53514	14460
5000	171	1860	39106	58906	19800
5000	62	1892	51755	53837	2082
5000	95	1846	44543	57688	13145
5000	88	1818	57563	60669	3106
5000	64	1837	50221	56482	6261
5000	88	1856	38033	52521	14488
5000	35	1831	43400	59217	15817
5000	155	1837	39336	62421	23085
5000	19	1825	49184	54506	5322
5000	118	1872	38286	52193	13907
5000	42	1845	45432	61689	16257
5000	138	1806	48236	67063	18827
5000	83	1806	51739	54689	2950
5000	29	1823	42603	56399	13796
5000	63	1832	49215	60528	11313
5000	144	1804	45499	62852	17353
5000	152	1840	50322	62176	11854
5000	115	1830	44863	51930	7067
5000	50	1834	36222	50906	14684
5000	84	1831	41222	77689	36467
5000	68	1850	50324	55467	5143
5000	126	1817	49503	52775	3272
5000	101	1824	52316	55603	3287
5000	50	1862	41387	55923	14536
5000	178	1832	53004	60027	7023
5000	128	1850	49646	53402	3756	92	1839	45498	58534	13036
6000	58	2218	48025	63806	15781
6000	45	2236	63271	72972	9701
6000	72	2202	50130	70831	20701
6000	43	2240	55565	61112	5547
6000	25	2202	67786	73034	5248
6000	195	2199	61857	69423	7566
6000	26	2202	54484	72692	18208
6000	70	2235	47392	75576	28184
6000	39	2261	59661	71070	11409
6000	146	2302	54783	70694	15911
6000	70	2207	44947	77865	32918
6000	135	2205	56429	66609	10180
6000	45	2205	50754	71028	20274
6000	32	2213	49905	81485	31580
6000	77	2229	63131	63275	144
6000	113	2196	51257	64922	13665
6000	101	2191	54254	68129	13875
6000	110	2187	51423	68244	16821
6000	46	2184	52021	62195	10174
6000	116	2232	66519	68126	1607
6000	48	2237	68966	79941	10975
6000	41	2196	66207	68221	2014
6000	113	2215	54532	70137	15605
6000	39	2191	52720	70911	18191
6000	30	2215	82589	83943	1354
6000	100	2229	52486	72857	20371
6000	116	2206	65834	70433	4599
6000	158	2211	51482	76015	24533
6000	56	2220	54364	67922	13558
6000	163	2201	57413	75342	17929
6000	60	2184	47524	96139	48615
6000	80	2202	58796	75888	17092
6000	56	2175	51104	61938	10834
6000	34	2214	47808	66814	19006
6000	51	2211	49449	66213	16764
